L,x,uz
0.9444444444444444,0.8872053872053872,4.729966060079292e-07
0.9444444444444444,0.8967452300785634,4.78082591018244e-07
0.9444444444444444,0.9062850729517397,4.831685760296837e-07
0.9444444444444444,0.9158249158249159,4.882545610396461e-07
0.9444444444444444,0.925364758698092,4.933405460513432e-07
0.9444444444444444,0.9349046015712682,4.984265310617936e-07
0.9444444444444444,0.9444444444444444,5.035125160722439e-07
1.0555555555555556,0.0,-3.993991879082899e-21
1.0555555555555556,0.010662177328843996,6.1040369747666385e-09
1.0555555555555556,0.02132435465768799,1.2208073949537089e-08
1.0555555555555556,0.03198653198653199,1.831211092430394e-08
1.0555555555555556,0.04264870931537598,2.441614789907333e-08
1.0555555555555556,0.05331088664421998,3.0520184873838486e-08
1.0555555555555556,0.06397306397306397,3.662422184860449e-08
1.0555555555555556,0.07463524130190796,4.272825882337727e-08
1.0555555555555556,0.08529741863075196,4.8832295798131414e-08
1.0555555555555556,0.09595959595959597,5.493633277289742e-08
1.0555555555555556,0.10662177328843996,6.104036974765326e-08
1.0555555555555556,0.11728395061728394,6.714440672242773e-08
1.0555555555555556,0.12794612794612795,7.324844369717849e-08
1.0555555555555556,0.13860830527497195,7.935248067194618e-08
1.0555555555555556,0.14927048260381592,8.54565176467071e-08
1.0555555555555556,0.15993265993265993,9.156055462146803e-08
1.0555555555555556,0.17059483726150393,9.766459159620862e-08
1.0555555555555556,0.18125701459034793,1.0376862857097632e-07
1.0555555555555556,0.19191919191919193,1.0987266554573385e-07
1.0555555555555556,0.2025813692480359,1.159767025204575e-07
1.0555555555555556,0.2132435465768799,1.2208073949524214e-07
1.0555555555555556,0.2239057239057239,1.281847764699895e-07
1.0555555555555556,0.2345679012345679,1.342888134447572e-07
1.0555555555555556,0.2452300785634119,1.4039285041951474e-07
1.0555555555555556,0.2558922558922559,1.4649688739424178e-07
1.0555555555555556,0.2665544332210999,1.526009243690298e-07
1.0555555555555556,0.2772166105499439,1.587049613437094e-07
1.0555555555555556,0.2878787878787879,1.6480899831849066e-07
1.0555555555555556,0.29854096520763185,1.7091303529323125e-07
1.0555555555555556,0.30920314253647585,1.7701707226799895e-07
1.0555555555555556,0.31986531986531985,1.831211092427531e-07
1.0555555555555556,0.33052749719416386,1.8922514621741915e-07
1.0555555555555556,0.34118967452300786,1.9532918319214619e-07
1.0555555555555556,0.35185185185185186,2.0143322016687322e-07
1.0555555555555556,0.36251402918069586,2.0753725714178322e-07
1.0555555555555556,0.37317620650953987,2.136412941164696e-07
1.0555555555555556,0.38383838383838387,2.1974533109118987e-07
1.0555555555555556,0.3945005611672278,2.2584936806598467e-07
1.0555555555555556,0.4051627384960718,2.3195340504077947e-07
1.0555555555555556,0.4158249158249158,2.3805744201534388e-07
1.0555555555555556,0.4264870931537598,2.4416147899014546e-07
1.0555555555555556,0.4371492704826038,2.502655159651029e-07
1.0555555555555556,0.4478114478114478,2.5636955293956566e-07
1.0555555555555556,0.45847362514029183,2.624735899142656e-07
1.0555555555555556,0.4691358024691358,2.6857762688901296e-07
1.0555555555555556,0.4797979797979798,2.746816638635909e-07
1.0555555555555556,0.4904601571268238,2.8078570083840606e-07
1.0555555555555556,0.5011223344556678,2.8688973781309244e-07
1.0555555555555556,0.5117845117845118,2.929937747881854e-07
1.0555555555555556,0.5224466891133558,2.990978117627227e-07
1.0555555555555556,0.5331088664421998,3.052018487376395e-07
1.0555555555555556,0.5437710437710438,3.1130588571229875e-07
1.0555555555555556,0.5544332210998878,3.1740992268698514e-07
1.0555555555555556,0.5650953984287318,3.2351395966165796e-07
1.0555555555555556,0.5757575757575758,3.296179966364663e-07
1.0555555555555556,0.5864197530864198,3.357220336113831e-07
1.0555555555555556,0.5970819304152637,3.418260705861779e-07
1.0555555555555556,0.6077441077441077,3.479301075607694e-07
1.0555555555555556,0.6184062850729517,3.540341445353745e-07
1.0555555555555556,0.6290684624017957,3.6013818151006086e-07
1.0555555555555556,0.6397306397306397,3.662422184845033e-07
1.0555555555555556,0.6503928170594837,3.72346255459786e-07
1.0555555555555556,0.6610549943883277,3.784502924340658e-07
1.0555555555555556,0.6717171717171717,3.845543294087522e-07
1.0555555555555556,0.6823793490460157,3.906583663835199e-07
1.0555555555555556,0.6930415263748597,3.967624033584231e-07
1.0555555555555556,0.7037037037037037,4.028664403329604e-07
1.0555555555555556,0.7143658810325477,4.089704773079585e-07
1.0555555555555556,0.7250280583613917,4.150745142826042e-07
1.0555555555555556,0.7356902356902357,4.2117855125716863e-07
1.0555555555555556,0.7463524130190797,4.2728258823144843e-07
1.0555555555555556,0.7570145903479237,4.3338662520635166e-07
1.0555555555555556,0.7676767676767677,4.3949066218126843e-07
1.0555555555555556,0.7783389450056116,4.455946991562123e-07
1.0555555555555556,0.7890011223344556,4.5169873613137303e-07
1.0555555555555556,0.7996632996632996,4.5780277310581547e-07
1.0555555555555556,0.8103254769921436,4.639068100805154e-07
1.0555555555555556,0.8209876543209876,4.700108470541718e-07
1.0555555555555556,0.8316498316498316,4.7611488402880397e-07
1.0555555555555556,0.8423120089786756,4.822189210047643e-07
1.0555555555555556,0.8529741863075196,4.883229579795455e-07
1.0555555555555556,0.8636363636363636,4.94426994952565e-07
1.0555555555555556,0.8742985409652076,5.005310319284033e-07
1.0555555555555556,0.8849607182940517,5.066350689034827e-07
1.0555555555555556,0.8956228956228957,5.127391058780336e-07
1.0555555555555556,0.9062850729517397,5.188431428528148e-07
1.0555555555555556,0.9169472502805837,5.249471798273386e-07
1.0555555555555556,0.9276094276094277,5.310512168014964e-07
1.0555555555555556,0.9382716049382716,5.371552537768333e-07
1.0555555555555556,0.9489337822671156,5.432592907509776e-07
1.0555555555555556,0.9595959595959596,5.493633277257317e-07
1.0555555555555556,0.9702581369248036,5.554673647011906e-07
1.0555555555555556,0.9809203142536476,5.615714016744269e-07
1.0555555555555556,0.9915824915824916,5.676754386502923e-07
1.0555555555555556,1.0022446689113356,5.737794756245179e-07
1.0555555555555556,1.0129068462401796,5.798835125988655e-07
1.0555555555555556,1.0235690235690236,5.859875495745005e-07
1.0555555555555556,1.0342312008978676,5.920915865485906e-07
1.0555555555555556,1.0448933782267116,5.981956235232228e-07
1.0555555555555556,1.0555555555555556,6.042996604983429e-07
1.1666666666666665,0.0,-4.256752795471401e-21
1.1666666666666665,0.011784511784511783,8.04339526232223e-09
1.1666666666666665,0.023569023569023566,1.6086790524647426e-08
1.1666666666666665,0.035353535353535345,2.413018578697241e-08
1.1666666666666665,0.04713804713804713,3.217358104929909e-08
1.1666666666666665,0.05892255892255892,4.021697631162238e-08
1.1666666666666665,0.07070707070707069,4.826037157393804e-08
1.1666666666666665,0.08249158249158248,5.630376683625879e-08
1.1666666666666665,0.09427609427609426,6.434716209857276e-08
1.1666666666666665,0.10606060606060605,7.239055736088165e-08
1.1666666666666665,0.11784511784511784,8.043395262321087e-08
1.1666666666666665,0.12962962962962962,8.84773478855096e-08
1.1666666666666665,0.14141414141414138,9.652074314783204e-08
1.1666666666666665,0.15319865319865317,1.045641384101511e-07
1.1666666666666665,0.16498316498316495,1.1260753367246337e-07
1.1666666666666665,0.17676767676767674,1.2065092893478582e-07
1.1666666666666665,0.18855218855218853,1.2869432419708793e-07
1.1666666666666665,0.2003367003367003,1.3673771945941037e-07
1.1666666666666665,0.2121212121212121,1.4478111472166844e-07
1.1666666666666665,0.22390572390572389,1.5282450998402476e-07
1.1666666666666665,0.23569023569023567,1.6086790524631332e-07
1.1666666666666665,0.24747474747474743,1.6891130050860866e-07
1.1666666666666665,0.25925925925925924,1.76954695770904e-07
1.1666666666666665,0.27104377104377103,1.84998091033179e-07
1.1666666666666665,0.28282828282828276,1.930414862954608e-07
1.1666666666666665,0.29461279461279455,2.0108488155780356e-07
1.1666666666666665,0.30639730639730633,2.0912827682011245e-07
1.1666666666666665,0.3181818181818181,2.171716720823739e-07
1.1666666666666665,0.3299663299663299,2.2521506734475056e-07
1.1666666666666665,0.3417508417508417,2.3325846260707978e-07
1.1666666666666665,0.3535353535353535,2.413018578692599e-07
1.1666666666666665,0.36531986531986527,2.4934525313146717e-07
1.1666666666666665,0.37710437710437705,2.573886483939387e-07
1.1666666666666665,0.38888888888888884,2.6543204365620014e-07
1.1666666666666665,0.4006734006734006,2.7347543891836673e-07
1.1666666666666665,0.4124579124579124,2.815188341806485e-07
1.1666666666666665,0.4242424242424242,2.8956222944294386e-07
1.1666666666666665,0.436026936026936,2.9760562470507656e-07
1.1666666666666665,0.44781144781144777,3.056490199673719e-07
1.1666666666666665,0.45959595959595956,3.136924152298163e-07
1.1666666666666665,0.47138047138047134,3.217358104921794e-07
1.1666666666666665,0.4831649831649831,3.297792057543257e-07
1.1666666666666665,0.49494949494949486,3.3782260101678364e-07
1.1666666666666665,0.5067340067340067,3.4586599627911964e-07
1.1666666666666665,0.5185185185185185,3.539093915413201e-07
1.1666666666666665,0.5303030303030303,3.6195278680349347e-07
1.1666666666666665,0.5420875420875421,3.6999618206574815e-07
1.1666666666666665,0.5538720538720538,3.7803957732785375e-07
1.1666666666666665,0.5656565656565655,3.8608297259044725e-07
1.1666666666666665,0.5774410774410773,3.9412636785249864e-07
1.1666666666666665,0.5892255892255891,4.0216976311473977e-07
1.1666666666666665,0.6010101010101009,4.1021315837717063e-07
1.1666666666666665,0.6127946127946127,4.1825655363964215e-07
1.1666666666666665,0.6245791245791245,4.2629994890195104e-07
1.1666666666666665,0.6363636363636362,4.343433441639753e-07
1.1666666666666665,0.648148148148148,4.423867394256066e-07
1.1666666666666665,0.6599326599326598,4.5043013468880995e-07
1.1666666666666665,0.6717171717171716,4.584735299506987e-07
1.1666666666666665,0.6835016835016834,4.665169252128856e-07
1.1666666666666665,0.6952861952861952,4.745603204749777e-07
1.1666666666666665,0.707070707070707,4.82603715737273e-07
1.1666666666666665,0.7188552188552187,4.906471109995819e-07
1.1666666666666665,0.7306397306397305,4.986905062622974e-07
1.1666666666666665,0.7424242424242423,5.067339015240506e-07
1.1666666666666665,0.7542087542087541,5.14777296786739e-07
1.1666666666666665,0.7659932659932659,5.228206920483431e-07
1.1666666666666665,0.7777777777777777,5.308640873109773e-07
1.1666666666666665,0.7895622895622895,5.389074825729474e-07
1.1666666666666665,0.8013468013468013,5.469508778353105e-07
1.1666666666666665,0.813131313131313,5.549942730976193e-07
1.1666666666666665,0.8249158249158248,5.630376683601857e-07
1.1666666666666665,0.8367003367003366,5.710810636222642e-07
1.1666666666666665,0.8484848484848484,5.791244588841665e-07
1.1666666666666665,0.8602693602693602,5.871678541464077e-07
1.1666666666666665,0.872053872053872,5.952112494091773e-07
1.1666666666666665,0.8838383838383838,6.032546446710254e-07
1.1666666666666665,0.8956228956228955,6.112980399335241e-07
1.1666666666666665,0.9074074074074073,6.19341435195833e-07
1.1666666666666665,0.9191919191919191,6.273848304578437e-07
1.1666666666666665,0.9309764309764309,6.354282257205592e-07
1.1666666666666665,0.9427609427609427,6.434716209823802e-07
1.1666666666666665,0.9545454545454544,6.515150162442283e-07
1.1666666666666665,0.9663299663299662,6.595584115067811e-07
1.1666666666666665,0.9781144781144779,6.676018067691984e-07
1.1666666666666665,0.9898989898989897,6.756452020312091e-07
1.1666666666666665,1.0016835016835015,6.83688597293003e-07
1.1666666666666665,1.0134680134680134,6.91731992556369e-07
1.1666666666666665,1.025252525252525,6.997753878175124e-07
1.1666666666666665,1.037037037037037,7.078187830792792e-07
1.1666666666666665,1.0488215488215487,7.158621783424012e-07
1.1666666666666665,1.0606060606060606,7.23905573604412e-07
1.1666666666666665,1.0723905723905722,7.319489688671816e-07
1.1666666666666665,1.0841750841750841,7.399923641294634e-07
1.1666666666666665,1.0959595959595958,7.480357593905255e-07
1.1666666666666665,1.1077441077441077,7.560791546519399e-07
1.1666666666666665,1.1195286195286194,7.641225499167967e-07
1.1666666666666665,1.131313131313131,7.721659451773708e-07
1.1666666666666665,1.143097643097643,7.802093404407639e-07
1.1666666666666665,1.1548821548821546,7.882527357031541e-07
1.1666666666666665,1.1666666666666665,7.962961309636199e-07
1.2777777777777777,0.0,-4.995315991283191e-21
1.2777777777777777,0.012906846240179572,1.0337041754484154e-08
1.2777777777777777,0.025813692480359144,2.0674083508971696e-08
1.2777777777777777,0.03872053872053872,3.1011125263456697e-08
1.2777777777777777,0.05162738496071829,4.1348167017940003e-08
1.2777777777777777,0.06453423120089787,5.168520877242585e-08
1.2777777777777777,0.07744107744107744,6.202225052689815e-08
1.2777777777777777,0.090347923681257,7.23592922813806e-08
1.2777777777777777,0.10325476992143658,8.269633403586984e-08
1.2777777777777777,0.11616161616161615,9.303337579033875e-08
1.2777777777777777,0.12906846240179573,1.0337041754480088e-07
1.2777777777777777,0.1419753086419753,1.1370745929927318e-07
1.2777777777777777,0.15488215488215487,1.240445010537387e-07
1.2777777777777777,0.16778900112233444,1.3438154280819744e-07
1.2777777777777777,0.180695847362514,1.4471858456270023e-07
1.2777777777777777,0.19360269360269358,1.5505562631713186e-07
1.2777777777777777,0.20650953984287315,1.6539266807159738e-07
1.2777777777777777,0.21941638608305272,1.7572970982604257e-07
1.2777777777777777,0.2323232323232323,1.8606675158049454e-07
1.2777777777777777,0.24523007856341186,1.9640379333499394e-07
1.2777777777777777,0.25813692480359146,2.067408350894459e-07
1.2777777777777777,0.27104377104377103,2.1707787684384366e-07
1.2777777777777777,0.2839506172839506,2.274149185983363e-07
1.2777777777777777,0.29685746352413017,2.377519603527476e-07
1.2777777777777777,0.30976430976430974,2.4808900210728765e-07
1.2777777777777777,0.3226711560044893,2.5842604386164475e-07
1.2777777777777777,0.3355780022446689,2.687630856161374e-07
1.2777777777777777,0.34848484848484845,2.7910012737050803e-07
1.2777777777777777,0.361391694725028,2.8943716912500743e-07
1.2777777777777777,0.3742985409652076,2.997742108793984e-07
1.2777777777777777,0.38720538720538716,3.1011125263396557e-07
1.2777777777777777,0.40011223344556673,3.204482943882617e-07
1.2777777777777777,0.4130190796857463,3.3078533614274753e-07
1.2777777777777777,0.4259259259259259,3.41122377897396e-07
1.2777777777777777,0.43883277216610544,3.514594196514346e-07
1.2777777777777777,0.451739618406285,3.6179646140635415e-07
1.2777777777777777,0.4646464646464646,3.7213350316056895e-07
1.2777777777777777,0.47755331088664416,3.824705449149464e-07
1.2777777777777777,0.4904601571268237,3.9280758666933736e-07
1.2777777777777777,0.5033670033670034,4.031446284237148e-07
1.2777777777777777,0.5162738496071829,4.134816701782142e-07
1.2777777777777777,0.5291806958473625,4.2381871193267293e-07
1.2777777777777777,0.5420875420875421,4.34155753687213e-07
1.2777777777777777,0.5549943883277216,4.4449279544152265e-07
1.2777777777777777,0.5679012345679012,4.54829837195873e-07
1.2777777777777777,0.5808080808080808,4.6516687895034527e-07
1.2777777777777777,0.5937149270482603,4.75503920704411e-07
1.2777777777777777,0.6066217732884399,4.858409624593441e-07
1.2777777777777777,0.6195286195286195,4.961780042136266e-07
1.2777777777777777,0.632435465768799,5.065150459672587e-07
1.2777777777777777,0.6453423120089786,5.16852087721731e-07
1.2777777777777777,0.6582491582491582,5.271891294764065e-07
1.2777777777777777,0.6711560044893378,5.375261712307433e-07
1.2777777777777777,0.6840628507295173,5.478632129855138e-07
1.2777777777777777,0.6969696969696969,5.582002547400538e-07
1.2777777777777777,0.7098765432098765,5.68537296494106e-07
1.2777777777777777,0.722783389450056,5.788743382487274e-07
1.2777777777777777,0.7356902356902356,5.892113800031319e-07
1.2777777777777777,0.7485970819304152,5.995484217570079e-07
1.2777777777777777,0.7615039281705948,6.098854635115615e-07
1.2777777777777777,0.7744107744107743,6.202225052656001e-07
1.2777777777777777,0.7873176206509539,6.305595470213734e-07
1.2777777777777777,0.8002244668911335,6.408965887749513e-07
1.2777777777777777,0.813131313131313,6.512336305302638e-07
1.2777777777777777,0.8260381593714926,6.615706722832453e-07
1.2777777777777777,0.8389450056116722,6.719077140381513e-07
1.2777777777777777,0.8518518518518517,6.822447557921357e-07
1.2777777777777777,0.8647586980920313,6.925817975478277e-07
1.2777777777777777,0.8776655443322109,7.029188393017579e-07
1.2777777777777777,0.8905723905723905,7.132558810556068e-07
1.2777777777777777,0.90347923681257,7.23592922810052e-07
1.2777777777777777,0.9163860830527496,7.339299645653104e-07
1.2777777777777777,0.9292929292929292,7.442670063188611e-07
1.2777777777777777,0.9421997755331087,7.546040480736315e-07
1.2777777777777777,0.9551066217732883,7.649410898283749e-07
1.2777777777777777,0.9680134680134679,7.752781315825219e-07
1.2777777777777777,0.9809203142536475,7.856151733363979e-07
1.2777777777777777,0.993827160493827,7.95952215091602e-07
1.2777777777777777,1.0067340067340067,8.062892568455051e-07
1.2777777777777777,1.0196408529741863,8.166262985989474e-07
1.2777777777777777,1.0325476992143658,8.26963340354016e-07
1.2777777777777777,1.0454545454545454,8.373003821077836e-07
1.2777777777777777,1.058361391694725,8.476374238631775e-07
1.2777777777777777,1.0712682379349046,8.57974465617975e-07
1.2777777777777777,1.0841750841750841,8.683115073707126e-07
1.2777777777777777,1.0970819304152637,8.786485491244259e-07
1.2777777777777777,1.1099887766554433,8.889855908806059e-07
1.2777777777777777,1.1228956228956228,8.993226326332079e-07
1.2777777777777777,1.1358024691358024,9.096596743882765e-07
1.2777777777777777,1.148709315375982,9.199967161419899e-07
1.2777777777777777,1.1616161616161615,9.303337578965164e-07
1.2777777777777777,1.1745230078563411,9.406707996507989e-07
1.2777777777777777,1.1874298540965207,9.510078414056778e-07
1.2777777777777777,1.2003367003367003,9.613448831618848e-07
1.2777777777777777,1.2132435465768798,9.716819249139177e-07
1.2777777777777777,1.2261503928170594,9.82018966669718e-07
1.2777777777777777,1.239057239057239,9.923560084244614e-07
1.2777777777777777,1.2519640852974185,1.0026930501796385e-06
1.2777777777777777,1.264870931537598,1.0130300919312918e-06
1.2777777777777777,1.2777777777777777,1.0233671336829723e-06
1.3888888888888888,0.0,-5.762224159946847e-21
1.3888888888888888,0.014029180695847363,1.3013290638384015e-08
1.3888888888888888,0.028058361391694726,2.602658127676803e-08
1.3888888888888888,0.04208754208754209,3.9039871915155856e-08
1.3888888888888888,0.05611672278338945,5.2053162553534365e-08
1.3888888888888888,0.07014590347923681,6.506645319191118e-08
1.3888888888888888,0.08417508417508418,7.807974383029138e-08
1.3888888888888888,0.09820426487093153,9.109303446865465e-08
1.3888888888888888,0.1122334455667789,1.0410632510703824e-07
1.3888888888888888,0.12626262626262627,1.1711961574542183e-07
1.3888888888888888,0.14029180695847362,1.3013290638378848e-07
1.3888888888888888,0.15432098765432098,1.4314619702212125e-07
1.3888888888888888,0.16835016835016836,1.561594876604879e-07
1.3888888888888888,0.18237934904601572,1.6917277829882744e-07
1.3888888888888888,0.19640852974186307,1.8218606893728896e-07
1.3888888888888888,0.21043771043771045,1.9519935957558785e-07
1.3888888888888888,0.2244668911335578,2.082126502139545e-07
1.3888888888888888,0.23849607182940516,2.2122594085217207e-07
1.3888888888888888,0.25252525252525254,2.3423923149057938e-07
1.3888888888888888,0.2665544332210999,2.47252522129007e-07
1.3888888888888888,0.28058361391694725,2.6026581276732624e-07
1.3888888888888888,0.2946127946127946,2.732791034056658e-07
1.3888888888888888,0.30864197530864196,2.86292394043924e-07
1.3888888888888888,0.32267115600448937,2.993056846822839e-07
1.3888888888888888,0.3367003367003367,3.1231897532065054e-07
1.3888888888888888,0.3507295173961841,3.253322659589223e-07
1.3888888888888888,0.36475869809203143,3.383455565972212e-07
1.3888888888888888,0.3787878787878788,3.5135884723581825e-07
1.3888888888888888,0.39281705948372614,3.64372137874212e-07
1.3888888888888888,0.40684624017957355,3.773854285124025e-07
1.3888888888888888,0.4208754208754209,3.903987191508911e-07
1.3888888888888888,0.43490460157126826,4.034120097890951e-07
1.3888888888888888,0.4489337822671156,4.1642530042729914e-07
1.3888888888888888,0.46296296296296297,4.2943859106578776e-07
1.3888888888888888,0.4769921436588103,4.42451881703924e-07
1.3888888888888888,0.4910213243546577,4.5546517234226357e-07
1.3888888888888888,0.5050505050505051,4.6847846298058956e-07
1.3888888888888888,0.5190796857463524,4.814917536189833e-07
1.3888888888888888,0.5331088664421998,4.945050442573229e-07
1.3888888888888888,0.5471380471380471,5.075183348951881e-07
1.3888888888888888,0.5611672278338945,5.205316255336225e-07
1.3888888888888888,0.5751964085297419,5.3354491617184e-07
1.3888888888888888,0.5892255892255892,5.465582068100441e-07
1.3888888888888888,0.6032547699214366,5.595714974489257e-07
1.3888888888888888,0.6172839506172839,5.725847880867503e-07
1.3888888888888888,0.6313131313131314,5.855980787243851e-07
1.3888888888888888,0.6453423120089787,5.986113693628602e-07
1.3888888888888888,0.6593714927048261,6.116246600016469e-07
1.3888888888888888,0.6734006734006734,6.246379506405963e-07
1.3888888888888888,0.6874298540965208,6.376512412778381e-07
1.3888888888888888,0.7014590347923682,6.506645319164081e-07
1.3888888888888888,0.7154882154882155,6.636778225545985e-07
1.3888888888888888,0.7295173961840629,6.766911131935751e-07
1.3888888888888888,0.7435465768799102,6.897044038326329e-07
1.3888888888888888,0.7575757575757576,7.027176944698747e-07
1.3888888888888888,0.7716049382716049,7.157309851075501e-07
1.3888888888888888,0.7856341189674523,7.287442757467164e-07
1.3888888888888888,0.7996632996632996,7.417575663850424e-07
1.3888888888888888,0.8136924803591471,7.547708570224197e-07
1.3888888888888888,0.8277216610549945,7.677841476617486e-07
1.3888888888888888,0.8417508417508418,7.807974382990717e-07
1.3888888888888888,0.8557800224466892,7.93810728936964e-07
1.3888888888888888,0.8698092031425365,8.068240195761303e-07
1.3888888888888888,0.8838383838383839,8.198373102132636e-07
1.3888888888888888,0.8978675645342312,8.328506008521317e-07
1.3888888888888888,0.9118967452300786,8.458638914904848e-07
1.3888888888888888,0.9259259259259259,8.588771821290548e-07
1.3888888888888888,0.9399551066217733,8.718904727673265e-07
1.3888888888888888,0.9539842873176206,8.849037634059778e-07
1.3888888888888888,0.968013468013468,8.979170540430298e-07
1.3888888888888888,0.9820426487093153,9.109303446813287e-07
1.3888888888888888,0.9960718294051628,9.239436353199258e-07
1.3888888888888888,1.0101010101010102,9.36956925958306e-07
1.3888888888888888,1.0241301907968574,9.499702165951141e-07
1.3888888888888888,1.0381593714927049,9.629835072360422e-07
1.3888888888888888,1.0521885521885521,9.75996797872796e-07
1.3888888888888888,1.0662177328843996,9.890100885110407e-07
1.3888888888888888,1.080246913580247,1.0020233791491228e-06
1.3888888888888888,1.0942760942760943,1.0150366697872862e-06
1.3888888888888888,1.1083052749719418,1.0280499604251785e-06
1.3888888888888888,1.122334455667789,1.041063251064697e-06
1.3888888888888888,1.1363636363636365,1.0540765417028876e-06
1.3888888888888888,1.1503928170594837,1.0670898323392349e-06
1.3888888888888888,1.1644219977553312,1.0801031229788077e-06
1.3888888888888888,1.1784511784511784,1.0931164136183805e-06
1.3888888888888888,1.1924803591470259,1.1061297042532913e-06
1.3888888888888888,1.2065095398428731,1.1191429948902078e-06
1.3888888888888888,1.2205387205387206,1.132156285532464e-06
1.3888888888888888,1.2345679012345678,1.1451695761702208e-06
1.3888888888888888,1.2485970819304153,1.1581828668071103e-06
1.3888888888888888,1.2626262626262628,1.1711961574474691e-06
1.3888888888888888,1.27665544332211,1.1842094480832201e-06
1.3888888888888888,1.2906846240179575,1.1972227387236603e-06
1.3888888888888888,1.3047138047138047,1.2102360293612816e-06
1.3888888888888888,1.3187429854096522,1.223249319995867e-06
1.3888888888888888,1.3327721661054994,1.2362626106369036e-06
1.3888888888888888,1.3468013468013469,1.2492759012743622e-06
1.3888888888888888,1.3608305274971941,1.2622891919119835e-06
1.3888888888888888,1.3748597081930416,1.2753024825503095e-06
1.3888888888888888,1.3888888888888888,1.2883157731896112e-06
1.5,0.0,-6.60308087606891e-21
1.5,0.015151515151515152,1.4654711903832626e-08
1.5,0.030303030303030304,2.9309423807663558e-08
1.5,0.045454545454545456,4.396413571149491e-08
1.5,0.06060606060606061,5.861884761532034e-08
1.5,0.07575757575757576,7.327355951915424e-08
1.5,0.09090909090909091,8.792827142295594e-08
1.5,0.10606060606060606,1.0258298332674749e-07
1.5,0.12121212121212122,1.1723769523060002e-07
1.5,0.13636363636363635,1.3189240713439834e-07
1.5,0.15151515151515152,1.465471190382136e-07
1.5,0.16666666666666669,1.612018309420492e-07
1.5,0.18181818181818182,1.758565428457967e-07
1.5,0.19696969696969696,1.9051125474963228e-07
1.5,0.21212121212121213,2.0516596665342044e-07
1.5,0.2272727272727273,2.198206785572628e-07
1.5,0.24242424242424243,2.344753904610103e-07
1.5,0.25757575757575757,2.491301023648391e-07
1.5,0.2727272727272727,2.6378481426846465e-07
1.5,0.2878787878787879,2.784395261722528e-07
1.5,0.30303030303030304,2.930942380761155e-07
1.5,0.3181818181818182,3.077489499800324e-07
1.5,0.33333333333333337,3.224036618836647e-07
1.5,0.3484848484848485,3.3705837378728346e-07
1.5,0.36363636363636365,3.51713085691241e-07
1.5,0.3787878787878788,3.6636779759509016e-07
1.5,0.3939393939393939,3.8102250949858694e-07
1.5,0.4090909090909091,3.9567722140230056e-07
1.5,0.42424242424242425,4.1033193330644786e-07
1.5,0.4393939393939394,4.249866452098362e-07
1.5,0.4545454545454546,4.3964135711365825e-07
1.5,0.4696969696969697,4.542960690175616e-07
1.5,0.48484848484848486,4.6895078092115325e-07
1.5,0.5,4.836054928250159e-07
1.5,0.5151515151515151,4.982602047283772e-07
1.5,0.5303030303030303,5.129149166322128e-07
1.5,0.5454545454545454,5.275696285361432e-07
1.5,0.5606060606060607,5.422243404395858e-07
1.5,0.5757575757575758,5.568790523434214e-07
1.5,0.5909090909090909,5.715337642473925e-07
1.5,0.6060606060606061,5.861884761515263e-07
1.5,0.6212121212121212,6.008431880549553e-07
1.5,0.6363636363636364,6.154978999582488e-07
1.5,0.6515151515151515,6.301526118619759e-07
1.5,0.6666666666666667,6.448073237650797e-07
1.5,0.6818181818181819,6.594620356689966e-07
1.5,0.696969696969697,6.741167475732388e-07
1.5,0.7121212121212122,6.887714594768846e-07
1.5,0.7272727272727273,7.034261713811268e-07
1.5,0.7424242424242424,7.180808832837155e-07
1.5,0.7575757575757576,7.327355951887438e-07
1.5,0.7727272727272727,7.473903070915494e-07
1.5,0.7878787878787878,7.620450189951952e-07
1.5,0.8030303030303031,7.766997308974045e-07
1.5,0.8181818181818182,7.913544428033814e-07
1.5,0.8333333333333334,8.06009154706187e-07
1.5,0.8484848484848485,8.206638666099684e-07
1.5,0.8636363636363636,8.353185785139666e-07
1.5,0.8787878787878788,8.499732904171246e-07
1.5,0.8939393939393939,8.646280023203367e-07
1.5,0.9090909090909092,8.792827142237386e-07
1.5,0.9242424242424243,8.939374261286855e-07
1.5,0.9393939393939394,9.085921380308135e-07
1.5,0.9545454545454546,9.232468499350015e-07
1.5,0.9696969696969697,9.379015618395147e-07
1.5,0.9848484848484849,9.525562737418866e-07
1.5,1.0,9.672109856461288e-07
1.5,1.0151515151515151,9.818656975497746e-07
1.5,1.0303030303030303,9.96520409453041e-07
1.5,1.0454545454545454,1.011175121357229e-06
1.5,1.0606060606060606,1.0258298332609832e-06
1.5,1.0757575757575757,1.0404845451637346e-06
1.5,1.0909090909090908,1.0551392570674347e-06
1.5,1.1060606060606062,1.0697939689689121e-06
1.5,1.1212121212121213,1.084448680874889e-06
1.5,1.1363636363636365,1.099103392778074e-06
1.5,1.1515151515151516,1.1137581046812592e-06
1.5,1.1666666666666667,1.1284128165871005e-06
1.5,1.1818181818181819,1.1430675284897435e-06
1.5,1.196969696969697,1.1577222403908144e-06
1.5,1.2121212121212122,1.1723769522950836e-06
1.5,1.2272727272727273,1.1870316642021718e-06
1.5,1.2424242424242424,1.20168637610411e-06
1.5,1.2575757575757576,1.2163410880094636e-06
1.5,1.2727272727272727,1.2309957999092876e-06
1.5,1.2878787878787878,1.245650511813069e-06
1.5,1.303030303030303,1.260305223714953e-06
